,ADM2_PCODE,ADM1_EN,ADM1_FR,ADM2_EN,ADM2_FR,geometry,IHSI_UNFPA_2019,IHSI_UNFPA_2019_female,IHSI_UNFPA_2019_male
0,HT0812,Grande'Anse,Grande'Anse,Abricots,Abricots,"POLYGON ((-74.25822755899998 18.65056404000006, -74.25770457899995 18.64655831400006, -74.25841610799995 18.64208761000003, -74.25655752599994 18.63998356500002, -74.25521473199996 18.63703202200003, -74.25566049099996 18.63263255600003, -74.25692553299996 18.62949254100005, -74.25743095499996 18.62662058800004, -74.25734049099998 18.62343898000006, -74.25981309599996 18.61939996000007, -74.25966181199993 18.61713097800003, -74.26090128799996 18.61327683200005, -74.26024295199994 18.60986709800005, -74.25651954899996 18.60728578000004, -74.25711487299998 18.60334770100008, -74.25753563399996 18.60029468900007, -74.25908740699998 18.59653213300004, -74.25925149299997 18.59364987200007, -74.26187505099995 18.59407589600005, -74.26315082199994 18.59493945400004, -74.26563538499994 18.59463281600006, -74.26765817299997 18.59369176600006, -74.27012772499995 18.59244512200007, -74.27383380799995 18.59016384100005, -74.27566160999999 18.58823688400003, -74.27702469399998 18.58639848100006, -74.27817840599994 18.58473997900006, -74.27836095299995 18.58190284700004, -74.27921831799995 18.57859834900006, -74.28279881599997 18.57677739600007, -74.28492634199995 18.57337830000006, -74.28561550299997 18.56945861000003, -74.28842360199997 18.56645066900006, -74.28989456499994 18.56822756800005, -74.29104056999995 18.57068109400007, -74.29259200599995 18.57363318800003, -74.29380446699997 18.57607782100007, -74.29602139899998 18.57854436200006, -74.29785901399998 18.57876816000004, -74.29953771299995 18.57846709900002, -74.30227971999994 18.57770001300003, -74.30519460599999 18.57636418200008, -74.30678110799994 18.57541205400003, -74.30844142799998 18.57494820100004, -74.31217424499994 18.57521485200004, -74.31368413899997 18.57445213500006, -74.31456822099994 18.57140064000004, -74.31560065899998 18.56915403900007, -74.31614231899994 18.56639956100003, -74.31830331299994 18.56629886200005, -74.32110474299998 18.56721271700007, -74.32278225499994 18.56477864200002, -74.32366980699999 18.56319117100003, -74.32566870899996 18.56332482500005, -74.32684726299993 18.56485643700006, -74.32715696999998 18.56803876100003, -74.33173775899996 18.56955533800004, -74.33296130999997 18.56196800000004, -74.33495474499995 18.56107127800004, -74.33808806099995 18.56192280100004, -74.34045801299999 18.56416338700006, -74.33736439799998 18.56774959900002, -74.33581229299995 18.57210932000004, -74.33796672999995 18.57372553000005, -74.34210359099995 18.57244761900006, -74.34667971999994 18.57275275900002, -74.34987109499997 18.57586369100005, -74.35084208299997 18.57972612600003, -74.35220529799994 18.58263193100004, -74.35368013799996 18.58359496600008, -74.35837858599996 18.58423466400006, -74.35997424699997 18.58583978400003, -74.36131128099998 18.58821214600005, -74.36311884699995 18.58892323400005, -74.36453234299995 18.58856648300002, -74.36732758099998 18.58876563800004, -74.36966791599997 18.58893621300007, -74.37225170699998 18.58993895500004, -74.37393494499997 18.59098394100005, -74.37621650999995 18.59429924200003, -74.37861172799995 18.59767823200008, -74.38089170499995 18.60148158700002, -74.38150498799996 18.60489082100003, -74.38014974999999 18.60743500200005, -74.37775145399996 18.61008415600003, -74.37790155899995 18.61313034400007, -74.37697266299995 18.61572108400003, -74.37526347499994 18.61651074900004, -74.37263941499998 18.61605917900005, -74.37093123499994 18.61656860800002, -74.36927435299998 18.61859656300004, -74.36930110699996 18.61905756800007, -74.36920445799996 18.61955430100005, -74.36921179499996 18.62015086700006, -74.37001674999993 18.62037042100008, -74.37016556899994 18.62113914000003, -74.37054243499995 18.62177308500003, -74.37106308899996 18.62197361300002, -74.37197178999998 18.62232009700006, -74.37278563399997 18.62272047500005, -74.37421087199994 18.62439719800005, -74.37611415399994 18.62498189700005, -74.37697420699999 18.62570779000004, -74.37778051499998 18.62556579400007, -74.37851864799995 18.62592071900008, -74.37925681799999 18.62626660500007, -74.37987191099995 18.62655786900007, -74.38058946699994 18.62737363300005, -74.38201999399996 18.62764037400007, -74.38239749399997 18.62809349300005, -74.38273340899997 18.62958586000008, -74.38373570899995 18.63031209800005, -74.38350521499996 18.63112474300004, -74.38383458499999 18.63181272200006, -74.38445747299994 18.63257394600004, -74.38474682099996 18.63384920800007, -74.38532296499994 18.63443850700003, -74.38625035099994 18.63492052300006, -74.38679914899996 18.63520251200003, -74.38694732099998 18.63619711100006, -74.38759811299997 18.63712106000003, -74.38821382299994 18.63727676300005, -74.38866507199998 18.63834463300003, -74.38942171799994 18.63883511300003, -74.38972673799998 18.64103224800004, -74.38573412699998 18.64401975500004, -74.38510093899998 18.64345737700006, -74.38418350499995 18.64284888800006, -74.38379421399998 18.64301025600003, -74.38343496599998 18.64271080800006, -74.38331550799995 18.64167112200005, -74.38301268699996 18.64150748500003, -74.38323176899996 18.64121897000007, -74.38281867299997 18.64011497900003, -74.38268713599996 18.63978022400005, -74.38232581799997 18.64007721900003, -74.38187117399997 18.63995825900003, -74.38132091599994 18.64005584300003, -74.38098175499994 18.63945827700007, -74.37905391099997 18.63775283600006, -74.37883794799995 18.63718278000005, -74.37753174899996 18.63660902700008, -74.37704978199997 18.63618266000003, -74.37636835399996 18.63587309600007, -74.37575048099995 18.63631397900002, -74.37464959899995 18.63663560900005, -74.37407146699996 18.63659754300005, -74.37295254399999 18.63665706600005, -74.37220372299998 18.63662746100005, -74.37024977899995 18.63688305600004, -74.36978395899996 18.63723398000008, -74.36925430199994 18.63689779200007, -74.36859317399995 18.63621771100003, -74.36787323599998 18.63605264900008, -74.36755132099995 18.63594313800007, -74.36737999499996 18.63612327700002, -74.36733155099995 18.63641234800002, -74.36711318599998 18.63650197100003, -74.36653537999996 18.63635545400007, -74.36557644699997 18.63674084900003, -74.36433725599994 18.63855321000005, -74.36390879799995 18.63904881700006, -74.36391566699996 18.63974477400006, -74.36361917599999 18.64044864800007, -74.36320138299999 18.64061900300004, -74.36222578299999 18.64037164200005, -74.36168420799999 18.64069518100007, -74.36137161399995 18.64062183300007, -74.36132636599996 18.64005224800007, -74.36118487199997 18.63986201700004, -74.36131875399997 18.63953709500004, -74.36031437999998 18.63939814500003, -74.35961119699994 18.63982955700004, -74.35957016499998 18.64066088500005, -74.35756807099995 18.64110593300006, -74.35711960499998 18.64186358200004, -74.35651348099998 18.64169877500007, -74.35632509199996 18.64138188000004, -74.35582301099998 18.64126260600005, -74.35414791399995 18.64299208000006, -74.35285845399994 18.64300571800004, -74.35138394199998 18.64433819400006, -74.35166540599994 18.64511641700005, -74.35173008999999 18.64554140900003, -74.35151108699995 18.64579374500005, -74.35119982699996 18.64536790200003, -74.35098061799994 18.64567445000006, -74.34996269099997 18.64658372100007, -74.34997869599994 18.64737006400003, -74.34939884099998 18.64775659300005, -74.34914982399994 18.64841551900003, -74.34879008499996 18.64827873700006, -74.34851512499995 18.64827778400007, -74.34804978399995 18.64848399200002, -74.34780348799995 18.64842892400003, -74.34773883799994 18.64797682400007, -74.34710227599999 18.64832709600006, -74.34696662199997 18.64908580500003, -74.34670137199998 18.64903970600005, -74.34651326999995 18.64865042600007, -74.34668069199995 18.64700614700007, -74.34633963499994 18.64693267700005, -74.34594964599995 18.64726564100005, -74.34539147999999 18.64694744900004, -74.34428947099997 18.64753101900004, -74.34359347399999 18.65101709300006, -74.34371543799995 18.65134289500003, -74.34334526499998 18.65145906600003, -74.34261655999995 18.65110403600005, -74.34156607399996 18.65060330500006, -74.33983295999997 18.65010920800006, -74.33995872199995 18.64944995300004, -74.33885870799998 18.64950933700004, -74.33822292799994 18.64965167100007, -74.33777358499998 18.64816796400004, -74.33719605699997 18.64796705300006, -74.33646035799995 18.64941947500006, -74.33554880799994 18.64976873600006, -74.33366695199999 18.65095505700003, -74.33303200999995 18.65088051900005, -74.33201127199999 18.65247657100002, -74.33085953099999 18.65362018600007, -74.33000886199994 18.65536140200004, -74.32850026399996 18.65562717800003, -74.32731622699998 18.65535178300007, -74.32423221299996 18.65599146600005, -74.32180690699994 18.65550374800006, -74.31937312999997 18.65477191500003, -74.31767640999993 18.65466636900004, -74.31731592099999 18.65470120200007, -74.31704178399997 18.65449238600007, -74.31632067299995 18.65463433500003, -74.31514626999996 18.65432275600006, -74.31466463199996 18.65384202000007, -74.31253385899998 18.65321068700007, -74.31132509099996 18.65202232000007, -74.31071761199996 18.64983301400002, -74.30935315099998 18.64962913100004, -74.30623470999996 18.65176858200005, -74.30604298999998 18.65229203100006, -74.30554894799997 18.65254329500004, -74.30545278999995 18.65286831300006, -74.30581014999996 18.65358354000006, -74.30548497399997 18.65427826300004, -74.30545478799996 18.65470291700007, -74.30610659599995 18.65530176700003, -74.30613340299993 18.65570856100004, -74.30713367399994 18.65686908500004, -74.30750253099995 18.65943710700003, -74.30660080799998 18.65966879900003, -74.30629792899998 18.65955012700005, -74.30584152799997 18.65986477900003, -74.30583957999994 18.66034375100003, -74.30546957999996 18.66038756200004, -74.30462701499994 18.66006819700004, -74.30436808999997 18.66079018000005, -74.30371335499996 18.66090530800005, -74.30332457999998 18.66091290200006, -74.30303925599998 18.66112869900007, -74.30248959799997 18.66107244500006, -74.30207387799999 18.66070938500008, -74.30180787999996 18.66082586100003, -74.30175979799998 18.66099744900004, -74.30141847699997 18.66098714500004, -74.30126601999996 18.66117632600003, -74.30076352099996 18.66117445600003, -74.29874201699994 18.66162782800006, -74.29681601299995 18.66191889500004, -74.29646742799997 18.66137536200006, -74.29458039299993 18.66143153500008, -74.29105966799995 18.65988186600003, -74.29074861299995 18.65943785700006, -74.29056013899998 18.65914800600007, -74.29054493599995 18.65825324200006, -74.29057482299999 18.65790991100005, -74.29017685399998 18.65783612300004, -74.28981601999999 18.65797029400005, -74.28899245999997 18.65765987800006, -74.28863327799996 18.65737841400005, -74.28863772099999 18.65631195800006, -74.28798050799998 18.65475498200004, -74.28813474699996 18.65415912600002, -74.28793320499994 18.65246834100003, -74.28708347999998 18.65161559200004, -74.28287256799996 18.64966559000004, -74.28256333699994 18.64879672100005, -74.28147536299997 18.64824130300008, -74.28082264399995 18.64788632800003, -74.28003439899999 18.64820868200007, -74.27945751599998 18.64785399300007, -74.27736756999997 18.64884015700005, -74.27627199399996 18.65008312600003, -74.27623081799999 18.65016562000005, -74.27511492099995 18.65240126600003, -74.27532683399994 18.65386612100008, -74.27492776899999 18.65405442000002, -74.27485989599995 18.65440663600003, -74.27141466199998 18.65525187200006, -74.27031359499995 18.65552770300008, -74.26972284299995 18.65622132800007, -74.26959398099996 18.65752222100002, -74.26922297599998 18.65781904400006, -74.26923131399997 18.65808110800003, -74.26872836299998 18.65818766800004, -74.26896378999999 18.65855000700003, -74.26829210699998 18.66040917400005, -74.26719018799997 18.66089288900002, -74.26647661199996 18.66146847100003, -74.26622694699995 18.66219955900004, -74.26491761899996 18.66240225800004, -74.26459424699993 18.66263600800005, -74.26463851299997 18.66335920700004, -74.26358312599996 18.66403283000005, -74.26354321799994 18.66449357700003, -74.26410049799995 18.66499289900003, -74.26411719699996 18.66550808100004, -74.26441943299994 18.66578936700006, -74.26419070099996 18.66606866500007, -74.26372544899993 18.66620237400002, -74.26377088099997 18.66667249300008, -74.26288720999997 18.66710282400004, -74.26070469399997 18.66528677300005, -74.25751483999994 18.66183995600005, -74.25699366099997 18.65741860400004, -74.25915191599995 18.65385735500007, -74.25822755899998 18.65056404000006))",38701.869597500336,18232,20470
